"","okved","total_index","foiv","impact"
"8171","Государственное управление",71.1111111111111,"Роспотребнадзор","Средняя"
"8172","Государственное управление",84.4444444444444,"Роспотребнадзор","Средняя"
"8173","Государственное управление",73.5849056603774,"Минцифры","Высокая"
"8174","Информационные технологии",73.5849056603774,"Минцифры","Высокая"
"8175","Налоговое администрирование",73.5849056603774,"Минцифры","Высокая"
"8176","Государственное управление",77.7777777777778,"Роспотребнадзор","Средняя"
"8177","Добыча полезных ископаемых, кроме топливно-энергетических",93.3333333333333,"Ростехнадзор","Средняя"
"8178","Государственное управление",80,"Роспотребнадзор","Средняя"
"8179","Добыча топливно-энергетических полезных ископаемых",93.3333333333333,"Ростехнадзор","Средняя"
"8180","Добыча полезных ископаемых, кроме топливно-энергетических",93.3333333333333,"Ростехнадзор","Средняя"
"8181","Государственное управление",84.4444444444444,"Роспотребнадзор","Средняя"
"8182","Государственное управление",84.4444444444444,"Роспотребнадзор","Средняя"
"8183","Государственное управление",82.2222222222222,"Роспотребнадзор","Средняя"
"8184","Обеспечение военной безопасности",81.1320754716981,"Все остальные","Высокая"
"8185","Государственное управление",28.8888888888889,"Минэкономразвития","Средняя"
"8186","Добыча топливно-энергетических полезных ископаемых",95.5555555555556,"Ростехнадзор","Средняя"
"8187","Транспорт",91.1111111111111,"Минтранс","Средняя"
"8188","Производство машин и оборудования",84.4444444444444,"Ростехнадзор","Средняя"
"8189","Прочие производства",84.4444444444444,"Ростехнадзор","Средняя"
"8190","Строительство",84.4444444444444,"Ростехнадзор","Средняя"
"8191","Прочие производства",88.8888888888889,"Ростехнадзор","Средняя"
"8192","Рыболовство, рыбоводство",95.5555555555556,"Минсельхоз","Средняя"
"8193","Транспорт",86.6666666666667,"Минтранс","Средняя"
"8194","Транспорт",82.2222222222222,"Минтранс","Средняя"
"8195","Сельское хозяйство",1.88679245283019,"Минсельхоз","Высокая"
"8196","Транспорт",84.4444444444444,"Минтранс","Средняя"
"8197","Государственное управление",95.5555555555556,"Минтруд","Средняя"
"8198","Здравоохранение",84.9056603773585,"Минздрав","Высокая"
"8199","Связь",95.5555555555556,"Минцифры","Средняя"
"8200","Финансовая деятельность",0,"Минэкономразвития","Средняя"
"8201","Металлургическое производство",2.22222222222222,"Минпромторг","Средняя"
"8202","Транспорт",82.2222222222222,"Минтранс","Средняя"
"8203","Строительство",80,"Минстрой","Средняя"
"8204","Финансовая деятельность",90.5660377358491,"ФАС","Высокая"
"8205","Государственное управление",77.7777777777778,"Росреестр","Средняя"
"8206","Государственное управление",88.8888888888889,"ФАС","Средняя"
"8207","Государственное управление",80,"ФНС","Средняя"
"8208","Транспорт",81.4814814814815,"Минтранс","Низкая"
"8209","Экология",84.4444444444444,"Минприроды","Средняя"
"8210","Налоговое администрирование",91.1111111111111,"ФНС","Средняя"
"8211","Информационные технологии",46.6666666666667,"Минцифры","Средняя"
"8212","Связь",93.3333333333333,"Минцифры","Средняя"
"8213","Государственное управление",81.4814814814815,"Минприроды","Низкая"
"8214","Экология",81.4814814814815,"Минприроды","Низкая"
"8215","Транспорт",77.7777777777778,"Минтранс","Средняя"
"8216","Информационные технологии",66.0377358490566,"Все остальные","Высокая"
"8217","Информационные технологии",64.1509433962264,"Все остальные","Высокая"
"8218","Государственное управление",82.2222222222222,"МЧС","Средняя"
"8219","Операции с недвижимым имуществом, аренда и предоставление услуг",90.5660377358491,"Росреестр","Высокая"
"8220","Производство и распределение электроэнергии, газа и воды",86.6666666666667,"Минэнерго","Средняя"
"8221","Внешнеэкономическая деятельность",75.5555555555556,"ФТС","Средняя"
"8222","Внешнеэкономическая деятельность",75.5555555555556,"ФТС","Средняя"
"8223","Операции с недвижимым имуществом, аренда и предоставление услуг",59.2592592592593,"Минфин","Низкая"
"8224","Транспорт",81.4814814814815,"Минтранс","Низкая"
"8225","Государственное управление",92.5925925925926,"Минспорт","Низкая"
"8226","Сельское хозяйство",0,"Минсельхоз","Высокая"
"8227","Транспорт",82.2222222222222,"Минтранс","Средняя"
"8228","Средства массовой информации",66.0377358490566,"Минцифры","Высокая"
"8229","Здравоохранение",86.6666666666667,"Минздрав","Средняя"
"8230","Прочие производства",42.2222222222222,"Роспотребнадзор","Средняя"
"8231","Прочие производства",33.3333333333333,"Роспотребнадзор","Средняя"
"8232","Информационные технологии",64.1509433962264,"Все остальные","Высокая"
"8233","Информационные технологии",64.1509433962264,"Все остальные","Высокая"
"8234","Транспорт",48.8888888888889,"Минтранс","Средняя"
"8235","Государственное управление",91.1111111111111,"Все остальные","Средняя"
"8236","Экология",85.1851851851852,"Минприроды","Низкая"
"8237","Охота",90.5660377358491,"Минприроды","Высокая"
"8238","Экология",81.1320754716981,"Минприроды","Высокая"
"8239","Персональные данные",62.2641509433962,"Все остальные","Высокая"
"8240","Образование",84.4444444444444,"Все остальные","Средняя"
"8241","Здравоохранение",93.3333333333333,"Роспотребнадзор","Средняя"
"8242","Операции с недвижимым имуществом, аренда и предоставление услуг",91.1111111111111,"Росреестр","Средняя"
"8243","Строительство",56.6037735849057,"Минстрой","Высокая"
"8244","Персональные данные",62.2641509433962,"Все остальные","Высокая"
"8245","Образование",80,"Минобрнауки","Средняя"
"8246","Производство пищевых продуктов, включая напитки, и табака",93.3333333333333,"Росалкогольрегулирование","Средняя"
"8247","Транспорт",88.8888888888889,"Минтранс","Средняя"
"8248","Производство пищевых продуктов, включая напитки, и табака",93.3333333333333,"Росалкогольрегулирование","Средняя"
"8249","Государственное управление",90.5660377358491,"Минстрой","Высокая"
"8250","Экология",90.5660377358491,"Минстрой","Высокая"
"8251","Образование",81.4814814814815,"Все остальные","Низкая"
"8252","Производство машин и оборудования",97.7777777777778,"Минпромторг","Средняя"
"8253","Производство и распределение электроэнергии, газа и воды",67.9245283018868,"Минэнерго","Высокая"
"8254","Рыболовство, рыбоводство",88.6792452830189,"Минсельхоз","Высокая"
"8255","Сельское хозяйство",96.2264150943396,"Минсельхоз","Высокая"
"8256","Финансовая деятельность",56.6037735849057,"ФАС","Высокая"
"8257","Здравоохранение",86.6666666666667,"Минздрав","Средняя"
"8258","Добыча топливно-энергетических полезных ископаемых",91.1111111111111,"Минприроды","Средняя"
"8259","Добыча полезных ископаемых, кроме топливно-энергетических",91.1111111111111,"Минприроды","Средняя"
"8260","Связь",91.1111111111111,"Минцифры","Средняя"
"8261","Связь",37.7777777777778,"Все остальные","Средняя"
"8262","Транспорт",80,"Минтранс","Средняя"
"8263","Государственное управление",79.2452830188679,"Все остальные","Высокая"
"8264","Охота",42.2222222222222,"Минприроды","Средняя"
"8265","Внешнеэкономическая деятельность",73.3333333333333,"Минфин","Средняя"
"8266","Здравоохранение",79.2452830188679,"Минтруд","Высокая"
"8267","Предоставление социальных услуг",79.2452830188679,"Минтруд","Высокая"
"8268","Производство машин и оборудования",84.4444444444444,"Минпромторг","Средняя"
"8269","Сельское хозяйство",49.0566037735849,"Минсельхоз","Высокая"
"8270","Здравоохранение",73.3333333333333,"Минздрав","Средняя"
"8271","Добыча топливно-энергетических полезных ископаемых",92.4528301886792,"Ростехнадзор","Высокая"
"8272","Добыча полезных ископаемых, кроме топливно-энергетических",92.4528301886792,"Ростехнадзор","Высокая"
"8273","Государственное управление",50.9433962264151,"Минфин","Высокая"
"8274","Рыболовство, рыбоводство",86.7924528301887,"Минсельхоз","Высокая"
"8275","Производство и распределение электроэнергии, газа и воды",86.6666666666667,"Ростехнадзор","Средняя"
"8276","Охота",31.1111111111111,"Минприроды","Средняя"
"8277","Транспорт",84.4444444444444,"Минтранс","Средняя"
"8278","Производство электрооборудования",90.5660377358491,"Минпромторг","Высокая"
"8279","Государственное управление",58.4905660377358,"Минфин","Высокая"
"8280","Внешнеэкономическая деятельность",58.4905660377358,"Минфин","Высокая"
"8281","Государственное управление",83.0188679245283,"Минэкономразвития","Высокая"
"8282","Государственное управление",95.5555555555556,"Минтруд","Средняя"
"8283","Производство и распределение электроэнергии, газа и воды",48.8888888888889,"Минэнерго","Средняя"
"8284","Транспорт",77.7777777777778,"Минтранс","Средняя"
"8285","Сельское хозяйство",80,"Минсельхоз","Средняя"
"8286","Охота",28.8888888888889,"Минприроды","Средняя"
"8287","Здравоохранение",41.5094339622642,"Минздрав","Высокая"
"8288","Внешнеэкономическая деятельность",42.2222222222222,"Минфин","Средняя"
"8289","Транспорт",8.88888888888889,"Минтранс","Средняя"
"8290","Рыболовство, рыбоводство",97.7777777777778,"Минсельхоз","Средняя"
"8291","Сельское хозяйство",84.4444444444444,"Минсельхоз","Средняя"
"8292","Государственное управление",91.1111111111111,"Минпромторг","Средняя"
"8293","Рыболовство, рыбоводство",97.7777777777778,"Минсельхоз","Средняя"
"8294","Рыболовство, рыбоводство",80,"Минсельхоз","Средняя"
"8295","Государственное управление",81.1320754716981,"Минприроды","Высокая"
"8296","Государственное управление",82.2222222222222,"Минприроды","Средняя"
"8297","Здравоохранение",15.5555555555556,"Роспотребнадзор","Средняя"
"8298","Добыча топливно-энергетических полезных ископаемых",93.3333333333333,"Минприроды","Средняя"
"8299","Добыча полезных ископаемых, кроме топливно-энергетических",93.3333333333333,"Минприроды","Средняя"
"8300","Государственное управление",62.2222222222222,"МЧС","Средняя"
"8301","Обеспечение военной безопасности",62.2222222222222,"МЧС","Средняя"
"8302","Государственное управление",56.6037735849057,"Минфин","Высокая"
"8303","Внешнеэкономическая деятельность",56.6037735849057,"Минфин","Высокая"
"8304","Государственное управление",88.8888888888889,"Минпромторг","Средняя"
"8305","Сельское хозяйство",88.6792452830189,"Минсельхоз","Высокая"
"8306","Государственное управление",0,"Минпромторг","Высокая"
"8307","Государственное управление",84.9056603773585,"МЧС","Высокая"
"8308","Строительство",80,"Минстрой","Средняя"
"8309","Государственное управление",91.1111111111111,"Минвостокразвития","Средняя"
"8310","Финансовая деятельность",56.6037735849057,"Минфин","Высокая"
"8311","Добыча топливно-энергетических полезных ископаемых",93.3333333333333,"Минприроды","Средняя"
"8312","Добыча полезных ископаемых, кроме топливно-энергетических",93.3333333333333,"Минприроды","Средняя"
"8313","Государственное управление",86.6666666666667,"ФТС","Средняя"
"8314","Внешнеэкономическая деятельность",86.6666666666667,"ФТС","Средняя"
"8315","Строительство",80,"Минстрой","Средняя"
"8316","Информационные технологии",86.6666666666667,"Все остальные","Средняя"
"8317","Государственное управление",88.6792452830189,"Минпромторг","Высокая"
"8318","Обеспечение военной безопасности",86.6666666666667,"Все остальные","Средняя"
"8319","Транспорт",84.9056603773585,"МВД","Высокая"
"8320","Государственное управление",41.5094339622642,"Все остальные","Высокая"
"8321","Сельское хозяйство",84.4444444444444,"Все остальные","Средняя"
"8322","Лесное хозяйство",82.2222222222222,"Минприроды","Средняя"
"8323","Образование",80,"Минобрнауки","Средняя"
"8324","Государственное управление",55.5555555555556,"Все остальные","Средняя"
"8325","Государственное управление",11.1111111111111,"Все остальные","Средняя"
"8326","Сельское хозяйство",88.6792452830189,"Минсельхоз","Высокая"
"8327","Экология",84.4444444444444,"Минприроды","Средняя"
"8328","Финансовая деятельность",56.6037735849057,"Минфин","Высокая"
"8329","Сельское хозяйство",0,"Минсельхоз","Высокая"
"8330","Государственное управление",84.9056603773585,"МЧС","Высокая"
"8331","Сельское хозяйство",31.1111111111111,"Минсельхоз","Средняя"
"8332","Производство и распределение электроэнергии, газа и воды",37.7358490566038,"Минэнерго","Высокая"
"8333","Связь",62.2222222222222,"Все остальные","Средняя"
"8334","Здравоохранение",84.9056603773585,"Минздрав","Высокая"
"8335","Государственное управление",66.6666666666667,"ФНС","Средняя"
"8336","Государственное управление",90.5660377358491,"Минэкономразвития","Высокая"
"8337","Связь",62.2222222222222,"Все остальные","Средняя"
"8338","Государственное управление",86.6666666666667,"Минприроды","Средняя"
"8339","Прочие производства",86.6666666666667,"Минпромторг","Средняя"
"8340","Строительство",96.2264150943396,"Минстрой","Высокая"
"8341","Операции с недвижимым имуществом, аренда и предоставление услуг",86.6666666666667,"Росреестр","Средняя"
"8342","Производство электрооборудования",33.3333333333333,"Минпромторг","Средняя"
"8343","Производство электронного оборудования",33.3333333333333,"Минпромторг","Средняя"
"8344","Прочие производства",93.3333333333333,"Минпромторг","Средняя"
"8345","Финансовая деятельность",52.8301886792453,"Минфин","Высокая"
"8346","Государственное управление",33.9622641509434,"Минфин","Высокая"
"8347","Операции с недвижимым имуществом, аренда и предоставление услуг",82.2222222222222,"Росреестр","Средняя"
"8348","Связь",93.3333333333333,"Минцифры","Средняя"
"8349","Строительство",94.3396226415094,"Минстрой","Высокая"
"8350","Государственное управление",37.7777777777778,"Минфин","Средняя"
"8351","Правоохранительная деятельность",92.4528301886792,"МВД","Высокая"
"8352","Связь",90.5660377358491,"Минцифры","Высокая"
"8353","Лесное хозяйство",91.1111111111111,"Минприроды","Средняя"
"8354","Образование",95.5555555555556,"Роспотребнадзор","Средняя"
"8355","Образование",84.4444444444444,"Минобрнауки","Средняя"
"8356","Здравоохранение",88.8888888888889,"МВД","Средняя"
"8357","Правоохранительная деятельность",88.8888888888889,"МВД","Средняя"
"8358","Образование",86.6666666666667,"Минобрнауки","Средняя"
"8359","Рыболовство, рыбоводство",58.4905660377358,"ФАС","Высокая"
"8360","Добыча топливно-энергетических полезных ископаемых",58.4905660377358,"ФАС","Высокая"
"8361","Добыча полезных ископаемых, кроме топливно-энергетических",58.4905660377358,"ФАС","Высокая"
"8362","Государственное управление",58.4905660377358,"ФАС","Высокая"
"8363","Корпоративное управление",58.4905660377358,"ФАС","Высокая"
"8364","Сельское хозяйство",96.2264150943396,"Минсельхоз","Высокая"
"8365","Государственное управление",93.3333333333333,"Ростехнадзор","Средняя"
"8366","Производство и распределение электроэнергии, газа и воды",37.7777777777778,"Минэнерго","Средняя"
"8367","Рыболовство, рыбоводство",58.4905660377358,"ФАС","Высокая"
"8368","Добыча топливно-энергетических полезных ископаемых",58.4905660377358,"ФАС","Высокая"
"8369","Добыча полезных ископаемых, кроме топливно-энергетических",58.4905660377358,"ФАС","Высокая"
"8370","Государственное управление",58.4905660377358,"ФАС","Высокая"
"8371","Корпоративное управление",58.4905660377358,"ФАС","Высокая"
"8372","Здравоохранение",91.1111111111111,"МВД","Средняя"
"8373","Правоохранительная деятельность",91.1111111111111,"МВД","Средняя"
"8374","Здравоохранение",91.1111111111111,"МВД","Средняя"
"8375","Правоохранительная деятельность",91.1111111111111,"МВД","Средняя"
"8376","Прочие производства",93.3333333333333,"Ростехнадзор","Средняя"
"8377","Транспорт",77.7777777777778,"Минтранс","Средняя"
"8378","Строительство",77.7777777777778,"Минстрой","Средняя"
"8379","Сельское хозяйство",0,"Минсельхоз","Средняя"
"8380","Добыча топливно-энергетических полезных ископаемых",91.1111111111111,"Минприроды","Средняя"
"8381","Добыча полезных ископаемых, кроме топливно-энергетических",91.1111111111111,"Минприроды","Средняя"
"8382","Связь",91.1111111111111,"Минцифры","Средняя"
"8383","Лесное хозяйство",2.22222222222222,"Минприроды","Средняя"
"8384","Сельское хозяйство",97.7777777777778,"Минсельхоз","Средняя"
"8385","Государственное управление",96.2264150943396,"Минтруд","Высокая"
"8386","Производство и распределение электроэнергии, газа и воды",57.7777777777778,"Минэнерго","Средняя"
"8387","Металлургическое производство",93.3333333333333,"Минпромторг","Средняя"
"8388","Сельское хозяйство",0,"Минсельхоз","Высокая"
"8389","Государственное управление",82.2222222222222,"Росреестр","Средняя"
"8390","Здравоохранение",90.5660377358491,"Роспотребнадзор","Высокая"
"8391","Сельское хозяйство",94.3396226415094,"Минвостокразвития","Высокая"
"8392","Государственное управление",48.8888888888889,"Минэкономразвития","Средняя"
"8393","Государственное управление",48.8888888888889,"Минэкономразвития","Средняя"
"8394","Здравоохранение",81.1320754716981,"Минздрав","Высокая"
"8395","Внешнеэкономическая деятельность",71.1111111111111,"Минфин","Средняя"
"8396","Государственное управление",53.3333333333333,"Минэкономразвития","Средняя"
"8397","Строительство",88.8888888888889,"Минстрой","Средняя"
"8398","Производство машин и оборудования",97.7777777777778,"Минпромторг","Средняя"
"8399","Здравоохранение",69.811320754717,"Минздрав","Высокая"
"8400","Строительство",86.6666666666667,"Минстрой","Средняя"
"8401","Транспорт",66.6666666666667,"Минтранс","Средняя"
"8402","Финансовая деятельность",35.5555555555556,"Минтранс","Средняя"
"8403","Здравоохранение",64.4444444444444,"Минздрав","Средняя"
"8404","Государственное управление",17.7777777777778,"Все остальные","Средняя"
"8405","Здравоохранение",58.4905660377358,"Минздрав","Высокая"
"8406","Производство машин и оборудования",88.6792452830189,"Минпромторг","Высокая"
"8407","Государственное управление",84.4444444444444,"ФНС","Средняя"
"8408","Информационные технологии",79.2452830188679,"Минцифры","Высокая"
"8409","Сельское хозяйство",85.1851851851852,"Минтранс","Низкая"
"8410","Транспорт",60,"ФТС","Средняя"
"8411","Внешнеэкономическая деятельность",33.9622641509434,"Минфин","Высокая"
"8412","Нефтепродукты",52.8301886792453,"Минэнерго","Высокая"
"8413","Внешнеэкономическая деятельность",52.8301886792453,"Минэнерго","Высокая"
"8414","Связь",93.3333333333333,"Минцифры","Средняя"
"8415","Добыча топливно-энергетических полезных ископаемых",93.3333333333333,"Минприроды","Средняя"
"8416","Добыча полезных ископаемых, кроме топливно-энергетических",93.3333333333333,"Минприроды","Средняя"
"8417","Прочие производства",79.2452830188679,"Минфин","Высокая"
"8418","Государственное управление",64.1509433962264,"МВД","Высокая"
"8419","Сельское хозяйство",92.4528301886792,"Минсельхоз","Высокая"
"8420","Государственное управление",95.5555555555556,"Минтруд","Средняя"
"8421","Связь",84.4444444444444,"Минцифры","Средняя"
"8422","Государственное управление",84.9056603773585,"Минпромторг","Высокая"
"8423","Охота",33.3333333333333,"Минприроды","Средняя"
"8424","Нефтепродукты",52.8301886792453,"Минэнерго","Высокая"
"8425","Внешнеэкономическая деятельность",52.8301886792453,"Минэнерго","Высокая"
"8426","Государственное управление",84.9056603773585,"Минэкономразвития","Высокая"
"8427","Нефтепродукты",81.1320754716981,"Минэнерго","Высокая"
"8428","Налоговое администрирование",81.1320754716981,"Минэнерго","Высокая"
"8429","Строительство",86.6666666666667,"Минстрой","Средняя"
"8430","Связь",88.8888888888889,"Минцифры","Средняя"
"8431","Добыча топливно-энергетических полезных ископаемых",90.5660377358491,"Ростехнадзор","Высокая"
"8432","Добыча полезных ископаемых, кроме топливно-энергетических",90.5660377358491,"Ростехнадзор","Высокая"
"8433","Металлургическое производство",90.5660377358491,"Ростехнадзор","Высокая"
"8434","Прочие производства",90.5660377358491,"Ростехнадзор","Высокая"
"8435","Нефтепродукты",90.5660377358491,"Ростехнадзор","Высокая"
"8436","Здравоохранение",55.5555555555556,"Минздрав","Средняя"
"8437","Охота",33.3333333333333,"Минприроды","Средняя"
"8438","Прочие производства",92.5925925925926,"ФАС","Низкая"
"8439","Государственное управление",80,"ФНС","Средняя"
"8440","Лесное хозяйство",88.8888888888889,"Минприроды","Средняя"
"8441","Государственное управление",82.2222222222222,"Роспотребнадзор","Средняя"
"8442","Экология",62.2222222222222,"Минприроды","Средняя"
"8443","Государственное управление",17.7777777777778,"Минтранс","Средняя"
"8444","Государственное управление",6.66666666666667,"Минвостокразвития","Средняя"
"8445","Государственное управление",82.2222222222222,"Роспотребнадзор","Средняя"
"8446","Связь",60.377358490566,"Все остальные","Высокая"
"8447","Средства массовой информации",60.377358490566,"Все остальные","Высокая"
"8448","Прочие производства",92.4528301886792,"Минкультуры","Высокая"
"8449","Строительство",54.7169811320755,"Минпромторг","Высокая"
"8450","Строительство",86.6666666666667,"Минстрой","Средняя"
"8451","Внешнеэкономическая деятельность",43.3962264150943,"Минфин","Высокая"
"8452","Сельское хозяйство",79.2452830188679,"Минприроды","Высокая"
"8453","Лесное хозяйство",79.2452830188679,"Минприроды","Высокая"
"8454","Операции с недвижимым имуществом, аренда и предоставление услуг",84.4444444444444,"Росреестр","Средняя"
"8455","Производство машин и оборудования",95.5555555555556,"Минпромторг","Средняя"
"8456","Государственное управление",81.1320754716981,"Минцифры","Высокая"
"8457","Информационные технологии",81.1320754716981,"Минцифры","Высокая"
"8458","Государственное управление",95.5555555555556,"Минпромторг","Средняя"
"8459","Оптовая и розничная торговля",84.4444444444444,"Минпромторг","Средняя"
"8460","Лесное хозяйство",18.5185185185185,"Минприроды","Низкая"
"8461","Государственное управление",88.8888888888889,"Росреестр","Низкая"
"8462","Информационные технологии",57.7777777777778,"Минцифры","Средняя"
"8463","Строительство",79.2452830188679,"Минстрой","Высокая"
"8464","Государственное управление",80,"ФНС","Средняя"
"8465","Здравоохранение",39.622641509434,"Минздрав","Высокая"
"8466","Здравоохранение",64.4444444444444,"Минздрав","Средняя"
"8467","Прочие производства",92.4528301886792,"Минкультуры","Высокая"
"8468","Сельское хозяйство",80,"Минсельхоз","Средняя"
"8469","Транспорт",0,"Минтранс","Средняя"
"8470","Здравоохранение",75.5555555555556,"Минздрав","Средняя"
"8471","Сельское хозяйство",94.3396226415094,"Минсельхоз","Высокая"
"8472","Информационные технологии",64.1509433962264,"Минцифры","Высокая"
"8473","Государственное управление",91.1111111111111,"Минстрой","Средняя"
"8474","Рыболовство, рыбоводство",95.5555555555556,"Минсельхоз","Средняя"
"8475","Операции с недвижимым имуществом, аренда и предоставление услуг",55.5555555555556,"Росреестр","Средняя"
"8476","Сельское хозяйство",71.1111111111111,"Минсельхоз","Средняя"
"8477","Добыча топливно-энергетических полезных ископаемых",71.1111111111111,"Минсельхоз","Средняя"
"8478","Добыча полезных ископаемых, кроме топливно-энергетических",71.1111111111111,"Минсельхоз","Средняя"
"8479","Металлургическое производство",71.1111111111111,"Минсельхоз","Средняя"
"8480","Производство машин и оборудования",71.1111111111111,"Минсельхоз","Средняя"
"8481","Производство электрооборудования",71.1111111111111,"Минсельхоз","Средняя"
"8482","Прочие производства",71.1111111111111,"Минсельхоз","Средняя"
"8483","Производство и распределение электроэнергии, газа и воды",71.1111111111111,"Минсельхоз","Средняя"
"8484","Транспорт",71.1111111111111,"Минсельхоз","Средняя"
"8485","Связь",71.1111111111111,"Минсельхоз","Средняя"
"8486","Лесное хозяйство",71.1111111111111,"Минсельхоз","Средняя"
"8487","Здравоохранение",58.4905660377358,"Минздрав","Высокая"
"8488","Здравоохранение",60,"Минздрав","Средняя"
"8489","Здравоохранение",39.622641509434,"Минздрав","Высокая"
"8490","Государственное управление",95.5555555555556,"Минтруд","Средняя"
"8491","Сельское хозяйство",97.7777777777778,"Минсельхоз","Средняя"
"8492","Рыболовство, рыбоводство",97.7777777777778,"Минсельхоз","Средняя"
"8493","Транспорт",75.5555555555556,"Минтранс","Средняя"
"8494","Здравоохранение",71.1111111111111,"Минздрав","Средняя"
"8495","Транспорт",60,"Минтранс","Средняя"
"8496","Здравоохранение",82.2222222222222,"Минздрав","Средняя"
"8497","Здравоохранение",60,"Минздрав","Средняя"
"8498","Информационные технологии",77.3584905660377,"Минцифры","Высокая"
"8499","Прочие производства",81.4814814814815,"Минпромторг","Низкая"
"8500","Государственное управление",35.5555555555556,"Минфин","Средняя"
"8501","Связь",86.6666666666667,"Минцифры","Средняя"
"8502","Добыча топливно-энергетических полезных ископаемых",86.6666666666667,"ФАС","Средняя"
"8503","Финансовая деятельность",88.8888888888889,"ФНС","Низкая"
"8504","Производство и распределение электроэнергии, газа и воды",97.7777777777778,"Минэнерго","Средняя"
"8505","Строительство",91.1111111111111,"Минстрой","Средняя"
"8506","Лесное хозяйство",88.8888888888889,"Минприроды","Средняя"
"8507","Информационные технологии",58.4905660377358,"Минцифры","Высокая"
"8508","Государственное управление",97.7777777777778,"МЧС","Средняя"
"8509","Государственное управление",98.1132075471698,"МЧС","Высокая"
"8510","Строительство",55.5555555555556,"Минстрой","Средняя"
"8511","Государственное управление",45.2830188679245,"Минвостокразвития","Высокая"
"8512","Производство готовых металлических изделий",35.5555555555556,"Минфин","Средняя"
"8513","Связь",88.8888888888889,"Минцифры","Средняя"
"8514","Здравоохранение",66.6666666666667,"Минздрав","Средняя"
"8515","Производство машин и оборудования",88.6792452830189,"Минпромторг","Высокая"
"8516","Государственное управление",95.5555555555556,"Все остальные","Средняя"
"8517","Государственное управление",86.6666666666667,"Минприроды","Средняя"
"8518","Государственное управление",81.1320754716981,"МЧС","Высокая"
"8519","Связь",40,"Все остальные","Средняя"
"8520","Производство пищевых продуктов, включая напитки, и табака",80,"Минфин","Средняя"
"8521","Транспорт",48.8888888888889,"Минтранс","Средняя"
"8522","Сельское хозяйство",0,"Минсельхоз","Средняя"
"8523","Прочие производства",77.3584905660377,"Минэнерго","Высокая"
"8524","Строительство",82.2222222222222,"Минстрой","Средняя"
"8525","Здравоохранение",66.0377358490566,"Минздрав","Высокая"
"8526","Строительство",20.7547169811321,"Минфин","Высокая"
"8527","Сельское хозяйство",88.8888888888889,"Минтруд","Средняя"
"8528","Рыболовство, рыбоводство",88.8888888888889,"Минтруд","Средняя"
"8529","Добыча топливно-энергетических полезных ископаемых",88.8888888888889,"Минтруд","Средняя"
"8530","Добыча полезных ископаемых, кроме топливно-энергетических",88.8888888888889,"Минтруд","Средняя"
"8531","Прочие производства",88.8888888888889,"Минтруд","Средняя"
"8532","Строительство",88.8888888888889,"Минтруд","Средняя"
"8533","Транспорт",88.8888888888889,"Минтруд","Средняя"
"8534","Государственное управление",88.8888888888889,"Минтруд","Средняя"
"8535","Лесное хозяйство",88.8888888888889,"Минтруд","Средняя"
"8536","Транспорт",73.3333333333333,"Минтранс","Средняя"
"8537","Связь",86.6666666666667,"Минцифры","Средняя"
"8538","Лесное хозяйство",91.1111111111111,"Минприроды","Средняя"
"8539","Внешнеэкономическая деятельность",93.3333333333333,"ФТС","Средняя"
"8540","Государственное управление",95.5555555555556,"Минтруд","Средняя"
"8541","Государственное управление",77.3584905660377,"МЧС","Высокая"
"8542","Финансовая деятельность",31.1111111111111,"Минфин","Средняя"
"8543","Строительство",82.2222222222222,"Минстрой","Средняя"
"8544","Связь",86.6666666666667,"Минцифры","Средняя"
"8545","Государственное управление",95.5555555555556,"Все остальные","Средняя"
"8546","Рыболовство, рыбоводство",100,"Минсельхоз","Средняя"
"8547","Связь",94.3396226415094,"Минцифры","Высокая"
"8548","Строительство",97.7777777777778,"Минстрой","Средняя"
"8549","Сельское хозяйство",91.1111111111111,"Минсельхоз","Средняя"
"8550","Рыболовство, рыбоводство",97.7777777777778,"Минсельхоз","Средняя"
"8551","Образование",86.7924528301887,"Минобрнауки","Высокая"
"8552","Корпоративное управление",82.2222222222222,"Минэкономразвития","Средняя"
"8553","Производство и распределение электроэнергии, газа и воды",80,"Минэнерго","Средняя"
"8554","Обеспечение военной безопасности",97.7777777777778,"Минтруд","Средняя"
"8555","Социальное страхование",91.1111111111111,"Минтруд","Средняя"
"8556","Сельское хозяйство",94.3396226415094,"Минсельхоз","Высокая"
"8557","Здравоохранение",91.1111111111111,"Все остальные","Средняя"
"8558","Транспорт",13.3333333333333,"Минтранс","Средняя"
"8559","Государственное управление",86.6666666666667,"ФАС","Средняя"
"8560","Предоставление прочих коммунальных, социальных и персональных услуг",86.6666666666667,"ФАС","Средняя"
"8561","Государственное управление",97.7777777777778,"Минтруд","Средняя"
"8562","Государственное управление",100,"Все остальные","Низкая"
"8563","Производство пищевых продуктов, включая напитки, и табака",80,"Минфин","Средняя"
"8564","Оптовая и розничная торговля",80,"Минфин","Средняя"
"8565","Корпоративное управление",88.8888888888889,"Минэкономразвития","Средняя"
"8566","Транспорт",37.7777777777778,"Минтранс","Средняя"
"8567","Государственное управление",96.2264150943396,"Минтруд","Высокая"
"8568","Здравоохранение",96.2264150943396,"Минтруд","Высокая"
"8569","Предоставление социальных услуг",96.2264150943396,"Минтруд","Высокая"
"8570","Производство и распределение электроэнергии, газа и воды",84.9056603773585,"Минэнерго","Высокая"
"8571","Производство оборудования",91.1111111111111,"Минпромторг","Средняя"
